"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Joakim Persson";"J. Persson";"28222";"2002-04-03";"IK Sirius";"1487";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"97,12";"54,38";"28,79";"25,59";"4";"0";"10637,5";"109,53";"1404,75";"571,0";"62,5";"221,75";"12,0";"792,75";"74,5";"29,32";"29,32";"120,25";"11,25";"103,25";"15,25";"8,25";"0,71";"0,72";"2,75";"1,2";"null";"41,25";"1,95";"null";"9857,57";"109,53";"1301,75";"529,13";"57,92";"205,49";"11,12";"734,63";"69,04";"111,43";"10,43";"95,68";"14,13";"7,65";"2,55";"38,23";"8245,36";"137,42";"1392,89";"579,77";"62,34";"230,59";"11,31";"810,36";"73,64";"92,95";"7,17";"70,06";"9,1";"3895,0";"135,28";"658,0";"303,0";"36,0";"172,25";"8,5";"475,25";"44,5";"50,75";"4,0";"34,75";"4,25";"3,0";"1,5";"21,25";"3578,5";"139,83";"604,5";"222,5";"20,5";"36,75";"1,75";"259,25";"22,25";"33,5";"2,5";"28,75";"4,0";"1,5";"0,25";"17,25";"4058,47";"135,28";"685,62";"315,72";"37,51";"179,48";"8,86";"495,2";"46,37";"52,88";"4,17";"36,21";"4,43";"3,13";"1,56";"22,14";"4194,92";"139,83";"708,63";"260,83";"24,03";"43,08";"2,05";"303,91";"26,08";"39,27";"2,93";"33,7";"4,69";"1,76";"0,29";"20,22";"1,93";"4,96";"42,48"
"Joakim Persson";"J. Persson";"28222";"2002-04-03";"IK Sirius";"1487";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"86,93";"48,83";"23,38";"25,45";"22";"0";"9477,59";"109,02";"1288,45";"551,45";"56,45";"214,41";"11,23";"765,86";"67,68";"30,03";"31,28";"101,91";"8,18";"87,82";"16,45";"5,68";"0,56";"0,58";"1,86";"1,12";"1,19";"34,5";"1,92";"2,75";"9811,75";"109,02";"1333,88";"570,9";"58,45";"221,97";"11,62";"792,87";"70,07";"105,5";"8,47";"90,91";"17,03";"5,88";"1,93";"35,72";"8285,14";"138,09";"1426,03";"629,71";"62,28";"243,36";"11,45";"873,06";"73,73";"90,26";"6,31";"69,04";"11,73";"3164,5";"135,34";"516,32";"273,41";"28,41";"144,32";"6,32";"417,73";"34,73";"38,36";"3,0";"25,14";"4,82";"2,36";"0,95";"16,23";"3577,95";"140,61";"644,18";"239,05";"22,27";"53,73";"3,0";"292,77";"25,27";"35,09";"2,14";"31,05";"4,73";"1,18";"0,18";"15,82";"4060,21";"135,34";"662,46";"350,8";"36,45";"185,17";"8,11";"535,96";"44,56";"49,22";"3,85";"32,25";"6,18";"3,03";"1,22";"20,82";"4218,26";"140,61";"759,46";"281,82";"26,26";"63,34";"3,54";"345,17";"29,8";"41,37";"2,52";"36,6";"5,57";"1,39";"0,21";"18,65";"1,4";"4,36";"39,38"
"Jonas Lindberg";"J. Lindberg";"28224";"1989-03-24";"GAIS";"3534";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"32,99";"17,26";"9,91";"7,35";"3";"0";"3620,67";"109,75";"443,67";"95,0";"9,67";"16,67";"0,33";"111,67";"10,0";"25,43";"25,43";"35,0";"1,0";"30,0";"4,33";"0,0";"null";"null";"0,0";"null";"null";"8,0";"null";"null";"9877,87";"109,75";"1210,41";"259,18";"26,37";"45,47";"0,91";"304,65";"27,28";"95,49";"2,73";"81,85";"11,82";"0,0";"0,0";"21,83";"8503,93";"141,73";"1405,92";"315,26";"31,29";"55,63";"0,0";"370,9";"31,29";"88,09";"1,16";"68,38";"5,8";"1350,67";"136,35";"203,67";"44,67";"4,0";"9,33";"0,0";"54,0";"4,0";"15,33";"0,33";"11,0";"1,0";"0,0";"0,0";"4,33";"1095,0";"148,98";"200,67";"46,0";"5,0";"6,67";"0,0";"52,67";"5,0";"10,0";"0,0";"8,67";"0,67";"0,0";"0,0";"3,33";"4090,63";"136,35";"616,83";"135,28";"12,11";"28,27";"0,0";"163,54";"12,11";"46,44";"1,01";"33,31";"3,03";"0,0";"0,0";"13,12";"4469,39";"148,98";"819,05";"187,76";"20,41";"27,21";"0,0";"214,97";"20,41";"40,82";"0,0";"35,37";"2,72";"0,0";"0,0";"13,61";"0,0";"0,0";"26,66"
"Jeppe Kjær Jensen";"J. Kjær";"28837";"2004-03-01";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"64,77";"38,29";"19,53";"18,77";"5";"0";"8127,6";"125,48";"1371,6";"694,0";"64,2";"335,6";"15,4";"1029,6";"79,6";"31,24";"31,24";"101,4";"9,0";"77,0";"22,4";"6,4";"0,69";"null";"2,2";"1,43";"null";"42,4";"1,99";"2,7";"11292,98";"125,48";"1905,78";"964,29";"89,2";"466,3";"21,4";"1430,59";"110,6";"140,89";"12,51";"106,99";"31,12";"8,89";"3,06";"58,91";"9536,49";"158,94";"1943,52";"1015,63";"95,89";"497,32";"21,94";"1512,95";"117,83";"115,01";"7,21";"82,73";"22,25";"3131,8";"160,39";"621,4";"390,0";"32,4";"194,4";"7,6";"584,4";"40,0";"38,4";"2,8";"27,4";"4,8";"2,4";"0,6";"21,0";"2954,6";"157,44";"619,0";"258,2";"28,8";"123,0";"6,4";"381,2";"35,2";"35,0";"1,8";"25,4";"9,4";"1,4";"0,4";"19,0";"4811,57";"160,39";"954,69";"599,18";"49,78";"298,67";"11,68";"897,85";"61,45";"59,0";"4,3";"42,1";"7,37";"3,69";"0,92";"32,26";"4723,16";"157,44";"989,52";"412,75";"46,04";"196,63";"10,23";"609,38";"56,27";"55,95";"2,88";"40,6";"15,03";"2,24";"0,64";"30,37";"1,57";"5,95";"62,67"
"Max Fenger";"M. Fenger";"28846";"2001-08-07";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"99,07";"53,94";"27,49";"26,45";"29";"1";"12073,34";"121,86";"1944,31";"844,28";"78,07";"259,62";"15,83";"1103,9";"93,9";"28,71";"30,12";"121,28";"8,21";"98,34";"17,83";"5,66";"0,71";"0,74";"1,34";"1,44";"1,57";"56,86";"1,78";"2,82";"10967,55";"121,86";"1766,23";"766,95";"70,92";"235,84";"14,38";"1002,79";"85,3";"110,17";"7,46";"89,34";"16,19";"5,14";"1,22";"51,65";"9428,94";"157,15";"1890,31";"835,63";"80,12";"262,92";"15,84";"1098,55";"95,96";"93,97";"5,45";"68,58";"11,01";"4253,31";"154,7";"842,9";"447,03";"42,9";"170,41";"9,93";"617,45";"52,83";"51,59";"2,83";"33,59";"5,48";"2,17";"0,62";"29,0";"4223,79";"159,7";"856,59";"304,24";"29,14";"65,97";"4,31";"370,21";"33,45";"32,9";"2,07";"28,07";"4,41";"1,03";"0,1";"23,52";"4640,94";"154,7";"919,72";"487,78";"46,81";"185,94";"10,84";"673,72";"57,64";"56,29";"3,09";"36,65";"5,98";"2,37";"0,68";"31,64";"4790,9";"159,7";"971,6";"345,09";"33,05";"74,82";"4,89";"419,91";"37,94";"37,31";"2,35";"31,84";"5,01";"1,17";"0,12";"26,67";"0,81";"3,57";"58,41"
"Sebastian Vinther Jørgensen";"S. Jørgensen";"28873";"2000-06-08";"IFK Norrköping";"1484";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"84,87";"50,5";"26,86";"23,64";"3";"0";"10883,33";"128,23";"1836,33";"687,0";"57,67";"121,0";"7,0";"808,0";"64,67";"27,07";"27,07";"97,0";"4,0";"79,67";"11,67";"2,67";"0,94";"null";"0,0";"null";"null";"38,67";"2,18";"3,16";"11540,88";"128,23";"1947,28";"728,51";"61,15";"128,31";"7,42";"856,82";"68,57";"102,86";"4,24";"84,48";"12,37";"2,83";"0,0";"41,0";"9596,83";"159,95";"1953,66";"774,65";"63,37";"133,07";"6,34";"907,72";"69,7";"87,13";"3,17";"63,76";"10,3";"4018,67";"149,64";"702,67";"349,0";"27,0";"57,0";"3,33";"406,0";"30,33";"34,33";"1,33";"24,67";"3,0";"1,0";"0,0";"13,33";"4058,67";"171,65";"941,67";"303,0";"26,33";"55,0";"2,0";"358,0";"28,33";"39,0";"1,33";"29,0";"5,67";"0,67";"0,0";"22,0";"4489,2";"149,64";"784,94";"389,86";"30,16";"63,67";"3,72";"453,54";"33,88";"38,35";"1,49";"27,55";"3,35";"1,12";"0,0";"14,89";"5149,62";"171,65";"1194,78";"384,45";"33,41";"69,78";"2,54";"454,23";"35,95";"49,48";"1,69";"36,8";"7,19";"0,85";"0,0";"27,91";"0,0";"1,98";"41,98"
"Sebastian Vinther Jørgensen";"S. Jørgensen";"28873";"2000-06-08";"IFK Norrköping";"1484";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"85,36";"42,25";"22,13";"20,12";"6";"0";"9727,0";"113,95";"1382,67";"526,17";"48,17";"125,5";"8,5";"651,67";"56,67";"27,63";"27,9";"86,5";"5,5";"67,17";"11,0";"3,17";"0,79";"null";"1,83";"1,53";"null";"39,67";"1,95";"2,97";"10255,61";"113,95";"1457,81";"554,76";"50,78";"132,32";"8,96";"687,08";"59,75";"91,2";"5,8";"70,82";"11,6";"3,34";"1,93";"41,82";"9344,95";"155,75";"1772,43";"688,24";"63,66";"164,72";"10,41";"852,96";"74,08";"85,67";"5,21";"58,93";"9,23";"3305,17";"149,33";"596,5";"261,83";"25,5";"61,83";"4,17";"323,67";"29,67";"33,5";"2,33";"22,0";"3,67";"1,5";"1,0";"17,5";"3275,67";"162,81";"651,67";"222,83";"19,33";"54,17";"3,17";"277,0";"22,5";"26,83";"1,33";"19,5";"2,83";"0,33";"0,0";"18,17";"4479,89";"149,33";"808,51";"354,89";"34,56";"83,81";"5,65";"438,7";"40,21";"45,41";"3,16";"29,82";"4,97";"2,03";"1,36";"23,72";"4884,33";"162,81";"971,7";"332,27";"28,83";"80,77";"4,72";"413,03";"33,55";"40,01";"1,99";"29,08";"4,22";"0,5";"0,0";"27,09";"1,42";"2,6";"50,65"
"Viktor Gustafson";"V. Gustafson";"29380";"1995-03-22";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"82,11";"47,33";"25,25";"22,09";"17";"2";"10752,29";"130,95";"1920,0";"575,0";"49,59";"102,47";"6,65";"677,47";"56,24";"27,16";"28,92";"110,12";"3,41";"93,71";"11,35";"1,82";"0,72";"0,72";"0,59";"1,58";"null";"42,65";"1,97";"2,89";"11785,24";"130,95";"2104,45";"630,24";"54,35";"112,31";"7,29";"742,55";"61,64";"120,7";"3,74";"102,71";"12,44";"2,0";"0,64";"46,74";"10101,22";"168,35";"2231,53";"678,57";"58,83";"117,22";"6,49";"795,79";"65,32";"101,34";"2,54";"77,77";"7,68";"4130,53";"163,61";"861,82";"242,88";"21,88";"44,53";"2,29";"287,41";"24,18";"41,29";"1,12";"30,82";"2,88";"0,29";"0,0";"17,41";"3837,88";"173,78";"898,53";"292,41";"24,53";"47,94";"2,82";"340,35";"27,35";"38,65";"0,88";"30,53";"3,18";"0,47";"0,18";"22,59";"4908,32";"163,61";"1024,11";"288,62";"26,0";"52,91";"2,73";"341,53";"28,73";"49,07";"1,33";"36,63";"3,43";"0,35";"0,0";"20,69";"5213,26";"173,78";"1220,54";"397,2";"33,32";"65,12";"3,84";"462,33";"37,16";"52,5";"1,2";"41,47";"4,31";"0,64";"0,24";"30,68";"0,22";"0,97";"50,71"
"Viktor Gustafson";"V. Gustafson";"29380";"1995-03-22";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"61,99";"34,94";"17,93";"17,01";"7";"1";"8269,43";"133,39";"1490,57";"566,71";"44,14";"122,71";"7,86";"689,43";"52,0";"27,54";"27,74";"80,57";"3,29";"71,29";"11,71";"1,71";"0,96";"null";"0,14";"null";"null";"39,86";"2,06";"2,92";"12005,39";"133,39";"2163,98";"822,74";"64,09";"178,15";"11,41";"1000,9";"75,49";"116,97";"4,77";"103,49";"17,01";"2,49";"0,21";"57,86";"10308,39";"171,81";"2324,36";"902,76";"70,65";"185,7";"11,04";"1088,46";"81,69";"104,5";"3,93";"81,44";"11,78";"3045,86";"169,84";"642,29";"277,0";"21,29";"63,71";"3,43";"340,71";"24,71";"30,86";"1,0";"21,57";"3,0";"0,29";"0,14";"16,43";"2957,14";"173,88";"711,29";"248,71";"19,86";"44,43";"3,0";"293,14";"22,86";"30,0";"1,29";"25,86";"3,86";"0,43";"0,0";"20,57";"5095,3";"169,84";"1074,46";"463,38";"35,61";"106,59";"5,74";"569,97";"41,34";"51,62";"1,67";"36,09";"5,02";"0,48";"0,24";"27,48";"5216,3";"173,88";"1254,68";"438,72";"35,03";"78,37";"5,29";"517,09";"40,32";"52,92";"2,27";"45,61";"6,8";"0,76";"0,0";"36,29";"0,25";"1,23";"63,54"
"Jesper Gustavsson";"J. Gustavsson";"29382";"1994-10-29";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"98,28";"56,15";"30,01";"26,14";"24";"2";"11947,62";"121,57";"2076,62";"653,92";"56,96";"118,0";"7,58";"771,92";"64,54";"27,01";"28,42";"125,0";"4,25";"106,58";"14,29";"3,12";"0,62";"0,71";"0,79";"1,24";"1,45";"42,5";"1,87";"2,75";"10941,3";"121,57";"1901,71";"598,84";"52,16";"108,06";"6,94";"706,9";"59,11";"114,47";"3,89";"97,61";"13,09";"2,86";"0,72";"38,92";"9451,06";"157,52";"2038,86";"648,47";"55,7";"112,96";"6,77";"761,43";"62,47";"97,55";"3,03";"74,76";"8,64";"4488,92";"149,58";"899,83";"196,08";"18,0";"31,17";"1,79";"227,25";"19,79";"42,88";"1,33";"33,42";"3,17";"0,54";"0,08";"14,5";"4355,38";"166,63";"1008,12";"410,75";"34,12";"74,54";"4,54";"485,29";"38,67";"48,42";"1,5";"36,54";"4,92";"0,96";"0,17";"25,67";"4487,46";"149,58";"899,54";"196,02";"17,99";"31,16";"1,79";"227,18";"19,79";"42,86";"1,33";"33,41";"3,17";"0,54";"0,08";"14,5";"4998,86";"166,63";"1157,07";"471,44";"39,17";"85,55";"5,21";"556,99";"44,38";"55,57";"1,72";"41,94";"5,64";"1,1";"0,19";"29,46";"0,27";"1,6";"42,92"
"Jacob Bergström";"J. Bergström";"29384";"1995-04-26";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"73,39";"42,2";"22,84";"19,35";"26";"2";"8934,15";"121,74";"1368,85";"602,69";"57,15";"229,73";"12,0";"832,42";"69,15";"29,65";"31,34";"92,08";"7,12";"74,88";"10,35";"4,92";"0,63";"0,69";"1,38";"1,31";"1,38";"48,73";"1,8";"2,61";"10956,22";"121,74";"1678,66";"739,1";"70,09";"281,73";"14,72";"1020,82";"84,81";"112,92";"8,73";"91,83";"12,69";"6,04";"1,7";"59,76";"9303,89";"155,06";"1732,38";"758,67";"74,11";"289,53";"14,44";"1048,2";"88,54";"94,78";"6,07";"68,47";"8,75";"3280,19";"143,61";"546,46";"253,12";"24,73";"121,46";"5,46";"374,58";"30,19";"36,19";"2,46";"23,77";"3,38";"1,38";"0,54";"16,85";"3262,85";"168,59";"671,85";"280,42";"27,38";"82,15";"4,69";"362,58";"32,08";"30,46";"1,81";"24,38";"2,77";"1,23";"0,23";"27,88";"4308,17";"143,61";"717,72";"332,44";"32,48";"159,53";"7,17";"491,97";"39,65";"47,53";"3,23";"31,22";"4,45";"1,82";"0,71";"22,13";"5057,67";"168,59";"1041,41";"434,68";"42,45";"127,34";"7,27";"562,02";"49,72";"47,22";"2,8";"37,8";"4,29";"1,91";"0,36";"43,22";"1,09";"3,72";"63,61"
"Eric Björkander";"E. Björkander";"29389";"1996-06-11";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"96,62";"55,05";"24,71";"30,34";"10";"0";"10032,9";"103,84";"1189,4";"363,7";"35,0";"107,4";"6,1";"471,1";"41,1";"27,83";"28,84";"108,7";"5,1";"87,8";"10,1";"3,8";"0,69";"0,75";"1,5";"1,35";"1,44";"22,9";"2,21";"3,0";"9345,49";"103,84";"1107,91";"338,78";"32,6";"100,04";"5,68";"438,82";"38,28";"101,25";"4,75";"81,78";"9,41";"3,54";"1,4";"21,33";"7864,07";"131,07";"1114,3";"352,8";"33,35";"105,83";"5,01";"458,62";"38,36";"85,45";"3,81";"64,85";"5,89";"3278,4";"132,66";"470,6";"88,7";"7,9";"17,2";"0,7";"105,9";"8,6";"28,6";"1,4";"22,1";"2,1";"0,7";"0,1";"6,4";"3937,1";"129,77";"551,8";"235,0";"22,7";"79,9";"3,9";"314,9";"26,6";"49,8";"2,1";"37,4";"3,3";"1,2";"0,8";"13,4";"3979,71";"132,66";"571,27";"107,67";"9,59";"20,88";"0,85";"128,55";"10,44";"34,72";"1,7";"26,83";"2,55";"0,85";"0,12";"7,77";"3893,19";"129,77";"545,65";"232,38";"22,45";"79,01";"3,86";"311,39";"26,3";"49,24";"2,08";"36,98";"3,26";"1,19";"0,79";"13,25";"0,98";"2,07";"21,58"
"Taylor Silverholt";"T. Silverholt";"29396";"2001-04-04";"IF Elfsborg";"1483";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"71,59";"39,42";"19,64";"19,78";"15";"0";"8035,67";"112,24";"1068,27";"478,47";"53,4";"196,27";"10,4";"674,73";"63,8";"29,97";"31,28";"94,27";"7,4";"78,2";"15,2";"5,8";"0,66";"0,7";"2,07";"1,27";"1,32";"32,73";"1,96";"2,85";"10101,8";"112,24";"1342,94";"601,49";"67,13";"246,73";"13,07";"848,22";"80,2";"118,5";"9,3";"98,31";"19,11";"7,29";"2,6";"41,15";"8630,0";"143,83";"1439,43";"667,46";"74,17";"280,26";"13,8";"947,72";"87,97";"103,09";"5,99";"75,7";"14,1";"2644,13";"134,62";"411,93";"197,33";"23,0";"99,53";"4,73";"296,87";"27,73";"33,4";"2,0";"21,27";"3,87";"1,27";"0,53";"13,4";"3025,93";"152,98";"533,8";"241,2";"25,73";"84,6";"4,33";"325,8";"30,07";"34,33";"1,93";"28,47";"5,4";"1,33";"0,33";"16,6";"4038,67";"134,62";"629,19";"301,41";"35,13";"152,03";"7,23";"453,44";"42,36";"51,02";"3,05";"32,48";"5,91";"1,93";"0,81";"20,47";"4589,38";"152,98";"809,61";"365,82";"39,03";"128,31";"6,57";"494,14";"45,6";"52,07";"2,93";"43,17";"8,19";"2,02";"0,51";"25,18";"1,32";"3,96";"45,66"
"Taylor Silverholt";"T. Silverholt";"29396";"2001-04-04";"IF Elfsborg";"1483";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"70,51";"39,39";"19,48";"19,91";"7";"0";"7982,86";"113,22";"1034,29";"517,43";"58,14";"286,0";"13,71";"803,43";"71,86";"31,27";"31,62";"90,14";"6,14";"73,43";"14,14";"4,71";"0,7";"0,7";"1,57";"1,33";"null";"24,29";"2,14";"3,12";"10189,85";"113,22";"1320,23";"660,48";"74,22";"365,07";"17,51";"1025,55";"91,72";"115,06";"7,84";"93,73";"18,05";"6,02";"2,01";"31,0";"8607,23";"143,45";"1422,46";"740,5";"79,21";"401,47";"17,84";"1141,97";"97,05";"96,4";"5,66";"69,63";"12,84";"2672,86";"137,2";"412,29";"215,43";"24,14";"131,71";"5,71";"347,14";"29,86";"31,86";"1,71";"19,71";"3,57";"0,86";"0,14";"12,86";"2977,86";"149,57";"521,57";"270,71";"27,86";"131,86";"6,0";"402,57";"33,86";"31,43";"2,0";"26,0";"4,86";"1,29";"0,43";"9,86";"4116,11";"137,2";"634,91";"331,75";"37,18";"202,84";"8,8";"534,59";"45,98";"49,06";"2,64";"30,36";"5,5";"1,32";"0,22";"19,8";"4487,08";"149,57";"785,91";"407,92";"41,98";"198,68";"9,04";"606,6";"51,02";"47,36";"3,01";"39,18";"7,32";"1,94";"0,65";"14,85";"0,87";"3,26";"34,6"
"Nahom Girmai Netabay";"N. Girmai Netabay";"29410";"1994-08-28";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"91,92";"48,81";"22,84";"25,97";"23";"2";"10973,83";"119,38";"1965,09";"716,7";"59,83";"195,22";"10,13";"911,91";"69,96";"28,16";"29,46";"114,48";"3,87";"99,52";"16,22";"2,35";"0,65";"0,75";"0,83";"1,43";"1,94";"43,35";"1,92";"2,62";"10744,07";"119,38";"1923,94";"701,69";"58,57";"191,13";"9,92";"892,82";"68,49";"112,08";"3,79";"97,44";"15,88";"2,3";"0,81";"42,44";"9657,74";"160,96";"2187,2";"813,05";"67,61";"223,56";"10,74";"1036,6";"78,35";"103,09";"3,42";"78,99";"10,85";"3546,91";"155,3";"765,57";"291,43";"23,26";"80,61";"3,83";"372,04";"27,09";"36,48";"1,3";"27,83";"3,43";"0,78";"0,13";"13,04";"4309,91";"165,94";"1013,78";"370,0";"31,74";"101,26";"4,91";"471,26";"36,65";"47,39";"1,48";"36,43";"5,39";"0,74";"0,22";"27,61";"4659,14";"155,3";"1005,63";"382,82";"30,55";"105,89";"5,03";"488,71";"35,58";"47,92";"1,71";"36,55";"4,51";"1,03";"0,17";"17,13";"4978,11";"165,94";"1170,96";"427,36";"36,66";"116,96";"5,67";"544,32";"42,33";"54,74";"1,71";"42,08";"6,23";"0,85";"0,25";"31,89";"0,43";"1,87";"49,97"
"Jakob Voelkerling Persson";"J. Voelkerling Persson";"29416";"2000-09-27";"IK Sirius";"1487";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"69,29";"38,44";"18,57";"19,87";"12";"0";"7376,17";"106,46";"919,5";"352,75";"32,17";"94,67";"4,92";"447,42";"37,08";"28,26";"29,84";"80,58";"4,42";"68,0";"10,58";"3,33";"0,59";"0,64";"0,92";"1,45";"null";"21,92";"2,02";"2,78";"9581,17";"106,46";"1194,37";"458,2";"41,78";"122,97";"6,39";"581,17";"48,17";"104,67";"5,74";"88,33";"13,75";"4,33";"1,19";"28,47";"8003,56";"133,39";"1196,49";"476,18";"42,01";"133,97";"5,98";"610,15";"47,99";"87,41";"4,81";"64,38";"9,62";"2404,08";"129,45";"324,42";"106,92";"10,33";"30,17";"1,42";"137,08";"11,75";"23,0";"1,33";"17,17";"2,75";"0,75";"0,17";"6,17";"2723,75";"137,07";"442,17";"198,17";"16,58";"55,67";"2,42";"253,83";"19,0";"33,0";"1,75";"24,08";"3,42";"1,17";"0,42";"13,75";"3883,64";"129,45";"524,07";"172,72";"16,69";"48,73";"2,29";"221,45";"18,98";"37,16";"2,15";"27,73";"4,44";"1,21";"0,27";"9,96";"4112,18";"137,07";"667,56";"299,18";"25,04";"84,04";"3,65";"383,22";"28,69";"49,82";"2,64";"36,36";"5,16";"1,76";"0,63";"20,76";"0,91";"2,99";"31,09"
"Alex Timossi Andersson";"A. Timossi Andersson";"29422";"2001-01-19";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"98,02";"56,38";"25,62";"30,76";"25";"2";"11187,64";"114,14";"1479,64";"685,76";"73,44";"398,68";"18,64";"1084,44";"92,08";"31,91";"33,8";"121,24";"8,4";"101,4";"16,96";"6,48";"0,6";"0,6";"2,96";"1,11";"1,19";"37,96";"1,88";"2,68";"10272,76";"114,14";"1358,64";"629,68";"67,43";"366,08";"17,12";"995,76";"84,55";"111,33";"7,71";"93,11";"15,57";"5,95";"2,72";"34,86";"8535,91";"142,27";"1379,42";"680,0";"70,11";"399,26";"17,88";"1079,26";"87,99";"94,72";"6,26";"69,52";"10,73";"3666,44";"143,12";"577,44";"305,28";"32,16";"222,04";"8,92";"527,32";"41,08";"35,72";"2,96";"26,8";"3,96";"2,2";"1,08";"12,08";"4354,28";"141,55";"718,72";"333,68";"33,72";"153,12";"7,88";"486,8";"41,6";"53,28";"2,92";"38,52";"6,12";"2,36";"0,96";"23,28";"4293,7";"143,12";"676,23";"357,51";"37,66";"260,03";"10,45";"617,54";"48,11";"41,83";"3,47";"31,38";"4,64";"2,58";"1,26";"14,15";"4246,51";"141,55";"700,93";"325,42";"32,89";"149,33";"7,68";"474,75";"40,57";"51,96";"2,85";"37,57";"5,97";"2,3";"0,94";"22,7";"2,17";"4,85";"37,63"
